date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:11:07	766/766	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222fe-65ddd867-287ac2f664294649;br%22	https://wellconcept.co/html/portlu-pre/assets/imgs/shape/wave-white.svg	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/shape/wave-white.svg	(from https://wellconcept.co/html/portlu-pre/assets/css/main.css)
15:11:07	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Dec%202023%2015:12:36%20GMT	https://wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_444444_256x240.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_444444_256x240.png	(from https://wellconcept.co/html/portlu-pre/assets/css/main.css)
15:11:08	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Dec%202023%2015:12:36%20GMT	https://wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_555555_256x240.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_555555_256x240.png	(from https://wellconcept.co/html/portlu-pre/assets/css/main.css)
15:11:09	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Dec%202023%2015:12:36%20GMT	https://wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_ffffff_256x240.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_ffffff_256x240.png	(from https://wellconcept.co/html/portlu-pre/assets/css/main.css)
15:11:09	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Dec%202023%2015:12:36%20GMT	https://wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_777620_256x240.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_777620_256x240.png	(from https://wellconcept.co/html/portlu-pre/assets/css/main.css)
15:11:10	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Dec%202023%2015:12:36%20GMT	https://wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_cc0000_256x240.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_cc0000_256x240.png	(from https://wellconcept.co/html/portlu-pre/assets/css/main.css)
15:11:10	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Dec%202023%2015:12:36%20GMT	https://wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_777777_256x240.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/css/images/ui-icons_777777_256x240.png	(from https://wellconcept.co/html/portlu-pre/assets/css/main.css)
15:11:11	1863/1863	---M--	200	added ('OK')	image/png	etag:%22747-65ddd867-12b69c949510860d;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/shape/tower-shape-small.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/shape/tower-shape-small.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:12	1724/1724	---M--	200	added ('OK')	image/png	etag:%226bc-65ddd867-4d23288d82799d2c;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/shape/hand-shape.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/shape/hand-shape.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:12	5181/5181	---M--	200	added ('OK')	image/png	etag:%22143d-65ddd867-232d233cf4708069;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/shape/tower-shape.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/shape/tower-shape.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:14	111103/111103	---M--	200	added ('OK')	image/png	etag:%221b1ff-65ddd867-155332db08497be5;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/banner/banner-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/banner/banner-01.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:15	109207/109207	---M--	200	added ('OK')	image/png	etag:%221aa97-65ddd868-e689c6351ee8a205;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/about/about-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/about/about-01.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:15	50308/50308	---M--	200	added ('OK')	image/png	etag:%22c484-65ddd867-bad1ec03dfd6e753;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/service/shape/service-shape-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/service/shape/service-shape-01.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:16	41283/41283	---M--	200	added ('OK')	image/png	etag:%22a143-65ddd867-88499533088c390f;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-01.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:17	30775/30775	---M--	200	added ('OK')	image/png	etag:%227837-65ddd867-90d75a31c0bd30c5;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-02.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:18	1134648/1134648	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22115038-65ddd868-fa78a6ebb37f0598;br%22	https://wellconcept.co/html/portlu-pre/assets/fonts/fa-regular-400.ttf	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/fonts/fa-regular-400.ttf	(from https://wellconcept.co/html/portlu-pre/assets/css/vendor/fontawesome-pro.css)
15:11:18	104272/104272	---M--	200	added ('OK')	image/png	etag:%2219750-65ddd867-536207da3b6c80cb;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-04.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-04.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:19	52982/52982	---M--	200	added ('OK')	image/png	etag:%22cef6-65ddd867-bbdc4a049d1fcd35;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-03.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-03.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:20	1596/1596	---M--	200	added ('OK')	image/png	etag:%2263c-65ddd867-471f8a95e4eb35f4;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/skill/01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/skill/01.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:21	1823/1823	---M--	200	added ('OK')	image/png	etag:%2271f-65ddd867-e1cc78a2e4d71aa3;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/skill/02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/skill/02.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:21	3585/3585	---M--	200	added ('OK')	image/png	etag:%22e01-65ddd867-5d34fe2dffd5c0d9;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/skill/03.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/skill/03.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:22	1281/1281	---M--	200	added ('OK')	image/png	etag:%22501-65ddd867-2f0a3fe45be65c8c;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/skill/04.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/skill/04.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:22	98106/98106	---M--	200	added ('OK')	image/png	etag:%2217f3a-65ddd867-6d498e232f5a6e4b;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/testimonial/testimonial-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/testimonial/testimonial-01.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:23	10094/10094	---M--	200	added ('OK')	image/png	etag:%22276e-65ddd867-b0167fc6f0a6870f;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/user/user-04.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/user/user-04.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:24	9948/9948	---M--	200	added ('OK')	image/png	etag:%2226dc-65ddd867-95b4f61fc10248e9;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/user/user-05.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/user/user-05.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:25	8595/8595	---M--	200	added ('OK')	image/png	etag:%222193-65ddd867-328dd7aa1021874d;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/user/user-06.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/user/user-06.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:26	7559/7559	---M--	200	added ('OK')	image/png	etag:%221d87-65ddd867-12875f3a24899c8a;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/user/user-03.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/user/user-03.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:28	268294/268294	---M--	200	added ('OK')	image/png	etag:%2241806-65ddd867-5cc00608c5c80ad4;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/user/user-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/user/user-01.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:28	108777/108777	---M--	200	added ('OK')	image/png	etag:%221a8e9-65ddd867-d8753262a2ecf57e;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/user/user-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/user/user-02.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:29	174587/174587	---M--	200	added ('OK')	image/png	etag:%222a9fb-65ddd868-4f7a096962016874;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-01.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:30	191642/191642	---M--	200	added ('OK')	image/png	etag:%222ec9a-65ddd868-61eccca48da298d;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-02.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:30	1611/1611	---M--	200	added ('OK')	image/png	etag:%2264b-65ddd867-145df87c940647a7;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/shape/contact-shape-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/shape/contact-shape-01.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:31	2453/2453	---M--	200	added ('OK')	image/png	etag:%22995-65ddd867-a5348c4a29fcc30c;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/shape/contact-shape-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/shape/contact-shape-02.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:33	189043/189043	---M--	200	added ('OK')	image/png	etag:%222e273-65ddd867-79e15715e035414b;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/contact/contact-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/contact/contact-01.png	(from https://wellconcept.co/html/portlu-pre/personal-portfolio.html)
15:11:33	222575/222575	---M--	200	added ('OK')	image/png	etag:%223656f-65ddd867-37216d2c2fa77aa1;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/bg/banner-bg-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/bg/banner-bg-01.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:34	167725/167725	---M--	200	added ('OK')	image/png	etag:%2228f2d-65ddd867-6ecfb6b9c6634b56;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/banner/banner-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/banner/banner-02.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:35	78957/78957	---M--	200	added ('OK')	image/png	etag:%221346d-65ddd868-ae3de84db7266151;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/about/about-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/about/about-02.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:36	39135/39135	---M--	200	added ('OK')	image/png	etag:%2298df-65ddd868-b69cc919d3ee5b23;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/about/about-small.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/about/about-small.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:37	3029/3029	---M--	200	added ('OK')	image/png	etag:%22bd5-65ddd868-8d015e5e4b9ade6d;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/brand/01/brand-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/brand/01/brand-01.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:37	2490/2490	---M--	200	added ('OK')	image/png	etag:%229ba-65ddd868-a6d18b15026e3627;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/brand/01/brand-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/brand/01/brand-02.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:38	3664/3664	---M--	200	added ('OK')	image/png	etag:%22e50-65ddd868-1df180176058c7e3;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/brand/01/brand-03.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/brand/01/brand-03.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:38	3234/3234	---M--	200	added ('OK')	image/png	etag:%22ca2-65ddd868-86b4fb00a60f6600;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/brand/01/brand-04.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/brand/01/brand-04.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:40	55774/55774	---M--	200	added ('OK')	image/png	etag:%22d9de-65ddd867-4dffbab7cee2b1de;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-05.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-05.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:40	20185/20185	---M--	200	added ('OK')	image/png	etag:%224ed9-65ddd867-597279fb734398c1;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-06.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-06.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:40	9079/9079	---M--	200	added ('OK')	image/png	etag:%222377-65ddd867-78a64fa480d61e44;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-07.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-07.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:41	38301/38301	---M--	200	added ('OK')	image/png	etag:%22959d-65ddd867-16a4b6ec3ef329be;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-08.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-08.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:42	40794/40794	---M--	200	added ('OK')	image/png	etag:%229f5a-65ddd867-25654540a79eb8cc;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-09.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-09.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:43	45939/45939	---M--	200	added ('OK')	image/png	etag:%22b373-65ddd867-7f52db1de7326385;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-10.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-10.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:45	56588/56588	---M--	200	added ('OK')	image/png	etag:%22dd0c-65ddd867-fe47ef866b169d4c;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/testimonial/testimonial-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/testimonial/testimonial-02.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:46	10045/10045	---M--	200	added ('OK')	image/png	etag:%22273d-65ddd867-82c18f142768b8d4;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/shape/dot-shape.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/shape/dot-shape.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:46	1753/1753	---M--	200	added ('OK')	image/png	etag:%226d9-65ddd867-a330f9d4a3cdd4c3;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/shape/testimonial-quote-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/shape/testimonial-quote-02.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:49	204161/204161	---M--	200	added ('OK')	image/png	etag:%2231d81-65ddd868-2e431f81b7944ddd;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-03.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-03.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:49	222879/222879	---M--	200	added ('OK')	image/png	etag:%223669f-65ddd868-ea0de630dd83e0ce;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-04.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-04.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:50	36707/36707	---M--	200	added ('OK')	image/png	etag:%228f63-65ddd867-3ff93c379209c772;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-11.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/masonary/portfolio-masonary-11.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:50	226390/226390	---M--	200	added ('OK')	image/png	etag:%2237456-65ddd868-ec6ed558ba3a2a8c;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-05.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-05.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:51	46569/46569	---M--	200	added ('OK')	image/png	etag:%22b5e9-65ddd867-63c7ccfed078d796;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/bg/contact-bg-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/bg/contact-bg-01.png	(from https://wellconcept.co/html/portlu-pre/minimal-portfolio-agency.html)
15:11:53	658621/658621	---M--	200	added ('OK')	image/png	etag:%22a0cbd-65ddd867-3b949303fefb1698;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/banner/banner-03.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/banner/banner-03.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:11:53	118223/118223	---M--	200	added ('OK')	image/png	etag:%221cdcf-65ddd868-464da6fa2099a6a6;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/about/about-03.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/about/about-03.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:11:54	166555/166555	---M--	200	added ('OK')	image/png	etag:%2228a9b-65ddd867-a643316861b38cfa;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/portfolio-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/portfolio-01.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:11:55	64397/64397	---M--	200	added ('OK')	image/png	etag:%22fb8d-65ddd867-b23a647e319bd769;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/portfolio-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/portfolio-02.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:11:55	21799/21799	---M--	200	added ('OK')	image/png	etag:%225527-65ddd867-fb6c339e06412f38;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/portfolio/portfolio-03.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/portfolio/portfolio-03.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:11:56	86119/86119	---M--	200	added ('OK')	image/png	etag:%2215067-65ddd868-cca5d98c9bb0a0b1;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/team/team-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/team/team-01.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:11:57	2457/2457	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Dec%202023%2015:12:36%20GMT	https://wellconcept.co/html/portlu-pre/team__socialYt	D:/portfolio/files/wellconcept.co/html/portlu-pre/team__socialYt	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:11:58	73306/73306	---M--	200	added ('OK')	image/png	etag:%2211e5a-65ddd868-593109d2f5120b84;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/team/team-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/team/team-02.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:00	98111/98111	---M--	200	added ('OK')	image/png	etag:%2217f3f-65ddd868-5479ce371c94dbdf;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/team/team-03.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/team/team-03.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:00	80976/80976	---M--	200	added ('OK')	image/png	etag:%2213c50-65ddd868-5366a60e6d93c9be;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/team/team-04.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/team/team-04.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:02	328050/328050	---M--	200	added ('OK')	image/png	etag:%2250172-65ddd867-c7dda11b6a4ff20d;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/video/video-bg-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/video/video-bg-01.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:02	20326/20326	---M--	200	added ('OK')	image/png	etag:%224f66-65ddd867-b002d731abc8893e;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/testimonial/testimonial-03.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/testimonial/testimonial-03.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:03	1502/1502	---M--	200	added ('OK')	image/png	etag:%225de-65ddd867-caed7e3ea79451ab;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/shape/testimonial-quote.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/shape/testimonial-quote.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:03	21437/21437	---M--	200	added ('OK')	image/png	etag:%2253bd-65ddd867-7c4050c1545c1c7a;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/testimonial/testimonial-05.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/testimonial/testimonial-05.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:05	215807/215807	---M--	200	added ('OK')	image/png	etag:%2234aff-65ddd868-399af9b3823a9fe9;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-06.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-06.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:06	189666/189666	---M--	200	added ('OK')	image/png	etag:%222e4e2-65ddd868-488eb94563552cc9;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-07.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/blog/blog-07.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:07	864/864	---M--	200	added ('OK')	image/png	etag:%22360-65ddd867-441e314c2496c445;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/shape/circle-shape-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/shape/circle-shape-02.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:08	528/528	---M--	200	added ('OK')	image/png	etag:%22210-65ddd867-1fd4e9c79f5c18e5;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/shape/circle-shape-03.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/shape/circle-shape-03.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:10	442227/442227	---M--	200	added ('OK')	image/png	etag:%226bf73-65ddd867-6ff9dc76d4ad5ec7;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/bg/footer-bg-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/bg/footer-bg-01.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:11	25173/25173	---M--	200	added ('OK')	image/png	etag:%226255-65ddd868-596b075565eabbb7;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/footer/small/footer-small-01.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/footer/small/footer-small-01.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
15:12:12	27305/27305	---M--	200	added ('OK')	image/png	etag:%226aa9-65ddd868-6900717b4421d3f3;;;%22	https://wellconcept.co/html/portlu-pre/assets/imgs/footer/small/footer-small-02.png	D:/portfolio/files/wellconcept.co/html/portlu-pre/assets/imgs/footer/small/footer-small-02.png	(from https://wellconcept.co/html/portlu-pre/creative-agency.html)
